dataset	algorithm	proc	n_edges	GS_src	n_TFs	pred_TFs
jackson_GSE125162	pearson	normalized	10000	yeastract_c3	8	YDR253C,YEL009C,YFL021W,YKL062W,YKL109W,YKR034W,YML007W,YMR280C
jackson_GSE125162	pearson	normalized	50000	yeastract_c3	17	YBL021C,YDR146C,YDR216W,YDR253C,YEL009C,YER040W,YKL062W,YKL109W,YLR131C,YLR403W,YML007W,YMR037C,YMR280C,YNL027W,YNL068C,YNL199C,YPL089C
jackson_GSE125162	pearson	normalized	5000	yeastract_t2	6	YBL021C,YDR253C,YKL062W,YKL109W,YKR034W,YMR280C
jackson_GSE125162	pearson	normalized	10000	yeastract_t2	7	YDR253C,YEL009C,YKL062W,YKL109W,YKR034W,YML007W,YMR280C
jackson_GSE125162	pearson	normalized	50000	yeastract_t2	23	YBL005W,YBL021C,YDR146C,YDR216W,YDR253C,YEL009C,YER040W,YGL013C,YGL073W,YIL131C,YIR017C,YIR033W,YKL062W,YKL109W,YKR034W,YLR131C,YLR403W,YMR037C,YMR280C,YNL068C,YNL199C,YPL075W,YPL089C
jackson_GSE125162	pearson	normalized	5000	yeast_chipunion	3	YKL109W,YKL185W,YMR280C
jackson_GSE125162	pearson	normalized	10000	yeast_chipunion	7	YBL021C,YDR253C,YEL009C,YIR018W,YKL109W,YKL185W,YMR280C
jackson_GSE125162	pearson	normalized	50000	yeast_chipunion	25	YBL021C,YDR146C,YDR216W,YDR253C,YDR259C,YDR423C,YEL009C,YER040W,YGL013C,YGL237C,YIL131C,YIR018W,YKL043W,YKL109W,YKL185W,YLR256W,YML007W,YNL167C,YNL216W,YNL309W,YNL314W,YOL089C,YOR028C,YOR358W,YPL133C
jackson_GSE125162	pearson	normalized	5000	yeast_KDUnion	15	YDL020C,YDR096W,YEL009C,YGL166W,YGR067C,YIL036W,YIL101C,YKL109W,YKL185W,YKR034W,YML007W,YMR043W,YMR280C,YOR344C,YPR065W
jackson_GSE125162	pearson	normalized	10000	yeast_KDUnion	22	YDL020C,YDL048C,YDR096W,YDR253C,YDR463W,YEL009C,YGL166W,YGR067C,YIL036W,YIL101C,YJL110C,YKL032C,YKL062W,YKL109W,YKL185W,YKR034W,YML007W,YMR043W,YMR280C,YOR344C,YPR065W,YPR199C
jackson_GSE125162	pearson	normalized	50000	yeast_KDUnion	58	YBR049C,YBR066C,YDL020C,YDL048C,YDR043C,YDR096W,YDR123C,YDR146C,YDR216W,YDR253C,YDR463W,YDR477W,YEL009C,YER040W,YER111C,YER130C,YER161C,YER169W,YGL073W,YGL096W,YGL166W,YGL209W,YGL237C,YGR063C,YGR067C,YHL020C,YHL025W,YHL027W,YHR006W,YIL036W,YIL101C,YIR033W,YJL110C,YKL032C,YKL062W,YKL109W,YKL112W,YKR034W,YKR099W,YLR176C,YLR256W,YML007W,YMR021C,YMR043W,YMR280C,YNL027W,YNL103W,YNL199C,YNL216W,YOL004W,YOL108C,YOR028C,YOR290C,YOR344C,YPL089C,YPR008W,YPR065W,YPR199C
jackson_GSE125162	pearson	normalized	5000	yeast_chipunion_KDUnion_intersect	2	YDR253C,YKL109W
jackson_GSE125162	pearson	normalized	10000	yeast_chipunion_KDUnion_intersect	1	YKL109W
jackson_GSE125162	pearson	normalized	50000	yeast_chipunion_KDUnion_intersect	11	YDR146C,YDR216W,YEL009C,YER040W,YIL131C,YKL109W,YLR131C,YLR403W,YMR016C,YNL068C,YNL216W
gasch_GSE102475	PIDC	normalized	5000	hu	1	YGL166W
gasch_GSE102475	PIDC	normalized	10000	hu	1	YGL166W
gasch_GSE102475	PIDC	normalized	50000	hu	1	YGL166W
gasch_GSE102475	PIDC	normalized	5000	mac2	1	YMR037C
gasch_GSE102475	PIDC	normalized	10000	mac2	2	YDR146C,YMR037C
gasch_GSE102475	PIDC	normalized	50000	mac2	0	NA
gasch_GSE102475	PIDC	normalized	5000	yeastract_c3	1	YMR037C
gasch_GSE102475	PIDC	normalized	10000	yeastract_c3	2	YDR146C,YMR037C
gasch_GSE102475	PIDC	normalized	50000	yeastract_c3	1	YMR037C
gasch_GSE102475	PIDC	normalized	5000	yeastract_t2	1	YMR037C
gasch_GSE102475	PIDC	normalized	10000	yeastract_t2	1	YMR037C
gasch_GSE102475	PIDC	normalized	50000	yeastract_t2	1	YMR037C
gasch_GSE102475	PIDC	normalized	5000	yeast_chipunion	2	YMR037C,YOR028C
gasch_GSE102475	PIDC	normalized	10000	yeast_chipunion	1	YMR037C
gasch_GSE102475	PIDC	normalized	50000	yeast_chipunion	1	YMR037C
gasch_GSE102475	PIDC	normalized	5000	yeast_KDUnion	4	YDR096W,YGL166W,YIL101C,YMR037C
gasch_GSE102475	PIDC	normalized	10000	yeast_KDUnion	4	YDR096W,YGL166W,YIL101C,YMR037C
gasch_GSE102475	PIDC	normalized	50000	yeast_KDUnion	4	YDR096W,YGL166W,YIL101C,YMR037C
gasch_GSE102475	PIDC	normalized	5000	yeast_chipunion_KDUnion_intersect	1	YMR037C
gasch_GSE102475	PIDC	normalized	10000	yeast_chipunion_KDUnion_intersect	1	YMR037C
gasch_GSE102475	PIDC	normalized	50000	yeast_chipunion_KDUnion_intersect	0	NA
han_GSE107552	PIDC	normalized	5000	hESC_encodechip	10	BCL11A,CHD1,CHD7,EGR1,HDAC2,NANOG,POLR2A,POU5F1,TAF7,YY1
han_GSE107552	PIDC	normalized	10000	hESC_encodechip	15	BCL11A,CHD1,CHD7,EGR1,EP300,HDAC2,JUND,MYC,NANOG,POLR2A,POU5F1,TAF7,TBP,TEAD4,YY1
han_GSE107552	PIDC	normalized	50000	hESC_encodechip	25	BCL11A,CEBPB,CHD1,CHD7,EGR1,EP300,HDAC2,JUN,JUND,MAX,MYC,NANOG,POLR2A,REST,RFX5,RXRA,SAP30,SP1,SRF,TAF1,TAF7,TBP,TCF12,USF2,YY1
han_GSE107552	PIDC	normalized	5000	hESC_escapechip	7	CDX2,E2F4,NANOG,POU5F1,PRDM14,SOX2,TBX3
han_GSE107552	PIDC	normalized	10000	hESC_escapechip	12	CDX2,CHD1,E2F4,MYC,NANOG,PHC1,POU5F1,PRDM14,SOX2,TBX3,YY1,ZFP42
han_GSE107552	PIDC	normalized	50000	hESC_escapechip	18	CDX2,CHD1,E2F4,KLF5,MAX,MYC,MYCN,NANOG,PHC1,POU5F1,PRDM14,SALL4,SOX2,TBX3,TRIM28,YY1,ZFP42,ZFX
han_GSE107552	PIDC	normalized	5000	hESC_chipunion	10	BCL11A,CDX2,CHD7,E2F4,EGR1,NANOG,POU5F1,PRDM14,SOX2,TBX3
han_GSE107552	PIDC	normalized	10000	hESC_chipunion	19	BCL11A,CDX2,CHD1,CHD7,E2F4,EGR1,HDAC2,KLF4,NANOG,PHC1,POLR2A,POU5F1,PRDM14,SOX2,TAF7,TBP,TBX3,YY1,ZFP42
han_GSE107552	PIDC	normalized	50000	hESC_chipunion	35	BCL11A,CDX2,CHD1,CHD7,E2F4,EGR1,EP300,HDAC2,JUN,JUND,KLF2,KLF4,KLF5,MAX,MYC,MYCN,NANOG,POLR2A,POU5F1,PRDM14,RXRA,SAP30,SOX17,SOX2,SP1,SRF,TAF1,TAF7,TBP,TBX3,TRIM28,USF2,YY1,ZFP42,ZFX
han_GSE107552	PIDC	normalized	5000	hESC_logof	14	EOMES,GATA3,JARID2,KLF5,MEF2C,NANOG,NRIP1,OTX2,POU5F1,PRDM14,SMAD7,SOX17,SOX2,TBX3
han_GSE107552	PIDC	normalized	10000	hESC_logof	14	ASCL1,EOMES,GATA3,JARID2,KLF5,MEF2C,NANOG,NRIP1,OTX2,POU5F1,PRDM14,SMAD7,SOX2,TBX3
han_GSE107552	PIDC	normalized	50000	hESC_logof	14	EOMES,GATA3,JARID2,KLF5,MEF2C,NANOG,OTX2,POU5F1,PRDM14,SMAD7,SOX2,SOX9,TBX3,ZNF281
han_GSE107552	PIDC	normalized	5000	hESC_nishiyama	17	ATF3,CDX2,EOMES,FOSL2,GATA2,GATA3,HESX1,HNF4A,JUN,NANOG,NR2F1,NR2F2,NRIP1,OTX2,POU5F1,SMAD6,SOX2
han_GSE107552	PIDC	normalized	10000	hESC_nishiyama	21	ATF3,CDX2,EOMES,ETS1,FOSL2,GATA2,GATA3,HESX1,HNF4A,HOXA9,ID1,JUN,NANOG,NR2F1,NR2F2,NRIP1,OTX2,POU5F1,SMAD6,SMAD7,SOX2
han_GSE107552	PIDC	normalized	50000	hESC_nishiyama	30	ATF3,CDX2,EOMES,ETS1,FOSL2,FOXA1,FOXC1,GATA2,GATA3,HESX1,HNF4A,HOXA2,HOXA9,JUN,KLF4,LHX2,MEF2C,MEIS2,NR2F1,NR2F2,NRIP1,OTX2,POU5F1,RXRA,SMAD6,SMAD7,SOX2,SOX7,T,ZIC1
han_GSE107552	PIDC	normalized	5000	hESC_KDUnion	22	ATF3,CDX2,EOMES,FOSL2,GATA2,GATA3,HESX1,HNF4A,JUN,KLF5,MEF2C,NANOG,NR2F1,NR2F2,NRIP1,OTX2,POU5F1,PRDM14,SMAD6,SOX2,SOX9,TBX3
han_GSE107552	PIDC	normalized	10000	hESC_KDUnion	28	ATF3,CDX2,EOMES,ETS1,FOSL2,GATA2,GATA3,GBX2,HESX1,HNF4A,HOXA9,JARID2,JUN,KLF5,MEF2C,NANOG,NR2F1,NR2F2,NRIP1,OTX2,POU5F1,PRDM14,SMAD6,SMAD7,SOX17,SOX2,TBX3,ZFP42
han_GSE107552	PIDC	normalized	50000	hESC_KDUnion	35	ATF3,CBX8,CDX2,EOMES,ETS1,FOSL2,FOXA1,FOXC1,GATA2,GATA3,HESX1,HNF4A,HOXA2,HOXA9,JUN,KLF5,MEF2C,MEIS2,NANOG,NR2F1,NR2F2,NRIP1,OTX2,POU5F1,PRDM14,RXRA,SMAD6,SMAD7,SOX2,SOX7,SOX9,T,TBX3,ZIC1,ZNF281
han_GSE107552	PIDC	normalized	5000	hESC_chipunion_KDUnion_intersect	7	CDX2,JUN,NANOG,POU5F1,SOX17,SOX2,TBX3
han_GSE107552	PIDC	normalized	10000	hESC_chipunion_KDUnion_intersect	5	CBX8,CDX2,POU5F1,SOX17,TBX3
han_GSE107552	PIDC	normalized	50000	hESC_chipunion_KDUnion_intersect	3	JUN,POU5F1,TBX3
han_GSE107552	PIDC	normalized	5000	hESC_lit	0	NA
han_GSE107552	PIDC	normalized	10000	hESC_lit	0	NA
han_GSE107552	PIDC	normalized	50000	hESC_lit	0	NA
sridharan_A2S	PIDC	normalized	5000	mESC_escapechip	12	E2f4,Esrrb,Klf2,Klf4,Klf5,Mycn,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Zic3
sridharan_A2S	PIDC	normalized	10000	mESC_escapechip	13	E2f4,Esrrb,Klf2,Klf4,Klf5,Myc,Nanog,Nr0b1,Pou5f1,Prdm14,Sall4,Sox2,Zic3
sridharan_A2S	PIDC	normalized	50000	mESC_escapechip	18	Chd1,E2f4,Esrrb,Jarid2,Klf2,Klf4,Klf5,Max,Myc,Nanog,Nr0b1,Pou5f1,Prdm14,Sall4,Sox2,Yy1,Zfx,Zic3
sridharan_A2S	PIDC	normalized	5000	mESC_encodechip	0	NA
sridharan_A2S	PIDC	normalized	10000	mESC_encodechip	0	NA
sridharan_A2S	PIDC	normalized	50000	mESC_encodechip	0	NA
sridharan_A2S	PIDC	normalized	5000	mESC_chipunion	12	E2f4,Esrrb,Klf2,Klf4,Klf5,Mycn,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Zic3
sridharan_A2S	PIDC	normalized	10000	mESC_chipunion	13	E2f4,Esrrb,Klf2,Klf4,Klf5,Myc,Nanog,Nr0b1,Pou5f1,Prdm14,Sall4,Sox2,Zic3
sridharan_A2S	PIDC	normalized	50000	mESC_chipunion	18	Chd1,E2f4,Esrrb,Jarid2,Klf2,Klf4,Klf5,Max,Myc,Nanog,Nr0b1,Pou5f1,Prdm14,Sall4,Sox2,Yy1,Zfx,Zic3
sridharan_A2S	PIDC	normalized	5000	mESC_logof	9	Esrrb,Jarid2,Klf4,Nanog,Nr0b1,Pou5f1,Sall4,Smad7,Sox2
sridharan_A2S	PIDC	normalized	10000	mESC_logof	12	Esrrb,Jarid2,Klf4,Myc,Nanog,Nr0b1,Otx2,Pou5f1,Sall4,Smad7,Sox2,Zfp281
sridharan_A2S	PIDC	normalized	50000	mESC_logof	20	Ascl2,Cbx8,Eomes,Esrrb,Id1,Jarid2,Klf4,Mef2c,Nanog,Nr0b1,Otx2,Pou5f1,Sall4,Smad7,Sox2,Sox9,Suz12,Tbx3,Zfp281,Zfp42
sridharan_A2S	PIDC	normalized	5000	mESC_nishiyama	10	Dmrt1,Esrrb,Fosl2,Gbx2,Nanog,Otx2,Pou5f1,Sall4,Sox2,Tgif1
sridharan_A2S	PIDC	normalized	10000	mESC_nishiyama	11	Dmrt1,Esrrb,Fosl2,Gbx2,Jun,Mycn,Nanog,Pou5f1,Sall4,Sox2,Tgif1
sridharan_A2S	PIDC	normalized	50000	mESC_nishiyama	24	Ascl2,Atf3,Dmrt1,Esrrb,Fosl2,Foxc1,Gbx2,Id1,Irf2,Jun,Klf4,Mycn,Nanog,Nr2f1,Nr2f2,Otx2,Pou5f1,Sall4,Smad6,Smad7,Sox2,Sox9,Tgif1,Zic1
sridharan_A2S	PIDC	normalized	5000	mESC_KDUnion	13	Dmrt1,Esrrb,Fosl2,Gbx2,Jarid2,Klf4,Nanog,Nr0b1,Otx2,Pou5f1,Sall4,Sox2,Tgif1
sridharan_A2S	PIDC	normalized	10000	mESC_KDUnion	12	Dmrt1,Esrrb,Fosl2,Gbx2,Jarid2,Jun,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Tgif1
sridharan_A2S	PIDC	normalized	50000	mESC_KDUnion	27	Dmrt1,Esrrb,Fosl2,Foxc1,Gbx2,Id1,Irf2,Jarid2,Jun,Klf4,Klf5,Nanog,Nr0b1,Nr2f1,Nr2f2,Otx2,Pou5f1,Sall4,Smad6,Smad7,Sox2,Sox9,Suz12,Tgif1,Zfp281,Zfp42,Zic1
sridharan_A2S	PIDC	normalized	5000	mESC_chipunion_KDUnion_intersect	6	Esrrb,Nanog,Nr0b1,Pou5f1,Sall4,Sox2
sridharan_A2S	PIDC	normalized	10000	mESC_chipunion_KDUnion_intersect	7	Esrrb,Klf4,Nanog,Nr0b1,Pou5f1,Sall4,Sox2
sridharan_A2S	PIDC	normalized	50000	mESC_chipunion_KDUnion_intersect	8	Esrrb,Klf4,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Suz12
sridharan_A2S	PIDC	normalized	5000	mESC_ATAC_Day4Day6Union	3	Fosl2,Pou5f1,Sox2
sridharan_A2S	PIDC	normalized	10000	mESC_ATAC_Day4Day6Union	2	Pou5f1,Sox2
sridharan_A2S	PIDC	normalized	50000	mESC_ATAC_Day4Day6Union	12	Fosl2,Jun,Klf9,Meis2,Nr5a2,Pou5f1,Sox15,Sox2,Sox9,Trp53,Yy1,Zfx
sridharan_A2S	PIDC	normalized	5000	mESC_lit	0	NA
sridharan_A2S	PIDC	normalized	10000	mESC_lit	0	NA
sridharan_A2S	PIDC	normalized	50000	mESC_lit	0	NA
sridharan_FBS	PIDC	normalized	5000	mESC_escapechip	9	Esrrb,Klf2,Klf4,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Zic3
sridharan_FBS	PIDC	normalized	10000	mESC_escapechip	11	E2f4,Esrrb,Klf2,Klf4,Klf5,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Zic3
sridharan_FBS	PIDC	normalized	50000	mESC_escapechip	19	Chd1,E2f4,Esrrb,Klf2,Klf4,Klf5,Max,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall1,Sall4,Sox2,Yy1,Zfp42,Zfx,Zic3
sridharan_FBS	PIDC	normalized	5000	mESC_encodechip	0	NA
sridharan_FBS	PIDC	normalized	10000	mESC_encodechip	0	NA
sridharan_FBS	PIDC	normalized	50000	mESC_encodechip	0	NA
sridharan_FBS	PIDC	normalized	5000	mESC_chipunion	8	Esrrb,Klf2,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Zic3
sridharan_FBS	PIDC	normalized	10000	mESC_chipunion	11	E2f4,Esrrb,Klf2,Klf4,Klf5,Nanog,Nr0b1,Pou5f1,Sall4,Sox2,Zic3
sridharan_FBS	PIDC	normalized	50000	mESC_chipunion	19	Chd1,E2f4,Esrrb,Klf2,Klf4,Klf5,Max,Myc,Mycn,Nanog,Nr0b1,Pou5f1,Sall1,Sall4,Sox2,Yy1,Zfp42,Zfx,Zic3
sridharan_FBS	PIDC	normalized	5000	mESC_logof	10	Esrrb,Id1,Jarid2,Klf4,Klf5,Nanog,Nr0b1,Pou5f1,Sall4,Sox2
sridharan_FBS	PIDC	normalized	10000	mESC_logof	12	Esrrb,Id1,Jarid2,Klf4,Klf5,Nanog,Nr0b1,Otx2,Pou5f1,Sall4,Sox2,Suz12
sridharan_FBS	PIDC	normalized	50000	mESC_logof	14	Cbx8,Esrrb,Jarid2,Mef2c,Nanog,Nr0b1,Otx2,Pou5f1,Sall4,Sox2,Sox9,Suz12,Zfp281,Zfp42
sridharan_FBS	PIDC	normalized	5000	mESC_nishiyama	11	Esrrb,Fosl2,Foxc1,Gbx2,Id1,Jun,Otx2,Pou5f1,Sall4,Sox2,Zic1
sridharan_FBS	PIDC	normalized	10000	mESC_nishiyama	14	Dmrt1,Esrrb,Fosl2,Foxc1,Gbx2,Id1,Jun,Klf4,Nanog,Otx2,Pou5f1,Sall4,Sox2,Zic1
sridharan_FBS	PIDC	normalized	50000	mESC_nishiyama	21	Cbx8,Dmrt1,Esrrb,Fosl2,Foxc1,Gadd45a,Gbx2,Irf2,Jun,Mybl2,Mycn,Nanog,Nr0b1,Nr2f2,Otx2,Pou5f1,Sall4,Smad6,Sox2,Tgif1,Zic1
sridharan_FBS	PIDC	normalized	5000	mESC_KDUnion	12	Esrrb,Fosl2,Foxc1,Gbx2,Id1,Jarid2,Jun,Nanog,Pou5f1,Sall4,Sox2,Zic1
sridharan_FBS	PIDC	normalized	10000	mESC_KDUnion	15	Dmrt1,Esrrb,Fosl2,Foxc1,Gbx2,Id1,Jarid2,Jun,Klf4,Klf5,Nanog,Pou5f1,Sall4,Sox2,Zic1
sridharan_FBS	PIDC	normalized	50000	mESC_KDUnion	22	Dmrt1,Esrrb,Fosl2,Foxc1,Gbx2,Irf2,Jarid2,Jun,Klf4,Klf5,Lhx2,Nanog,Nr0b1,Nr2f2,Otx2,Pou5f1,Sall4,Smad6,Sox2,Suz12,Tgif1,Zic1
sridharan_FBS	PIDC	normalized	5000	mESC_chipunion_KDUnion_intersect	6	Esrrb,Nanog,Nr0b1,Pou5f1,Sall4,Sox2
sridharan_FBS	PIDC	normalized	10000	mESC_chipunion_KDUnion_intersect	6	Esrrb,Nanog,Nr0b1,Pou5f1,Sall4,Sox2
sridharan_FBS	PIDC	normalized	50000	mESC_chipunion_KDUnion_intersect	7	Esrrb,Klf4,Nanog,Nr0b1,Pou5f1,Sall4,Sox2
sridharan_FBS	PIDC	normalized	5000	mESC_ATAC_Day4Day6Union	1	Sox2
sridharan_FBS	PIDC	normalized	10000	mESC_ATAC_Day4Day6Union	5	Fosl2,Nr5a2,Pou5f1,Sox15,Sox2
sridharan_FBS	PIDC	normalized	50000	mESC_ATAC_Day4Day6Union	9	Fosl2,Meis2,Nr5a2,Pou5f1,Sox15,Sox2,Tcf7l2,Yy1,Zfx
sridharan_FBS	PIDC	normalized	5000	mESC_lit	0	NA
sridharan_FBS	PIDC	normalized	10000	mESC_lit	0	NA
sridharan_FBS	PIDC	normalized	50000	mESC_lit	0	NA
shalek_GSE48968	PIDC	normalized	5000	mDC_chipunion	20	Atf3,Atf4,Cebpb,Egr1,Egr2,Ets2,Hif1a,Irf1,Irf2,Irf4,Junb,Maff,Nfkb1,Rel,Rela,Relb,Runx1,Stat1,Stat2,Stat3
shalek_GSE48968	PIDC	normalized	10000	mDC_chipunion	21	Ahr,Atf3,Atf4,Cebpb,Egr1,Egr2,Ets2,Hif1a,Irf1,Irf2,Irf4,Junb,Maff,Nfkb1,Rel,Rela,Relb,Runx1,Stat1,Stat2,Stat3
shalek_GSE48968	PIDC	normalized	50000	mDC_chipunion	19	Atf3,Atf4,Cebpb,Egr1,Egr2,Ets2,Irf1,Irf2,Irf4,Junb,Maff,Nfkb1,Rel,Rela,Relb,Runx1,Stat1,Stat2,Stat3
shalek_GSE48968	PIDC	normalized	5000	mDC_KDUnion	17	Actb,Atf3,Cebpb,Egr1,Egr2,Ets2,Irf1,Irf4,Jak2,Ly96,Nfkb1,Rel,Relb,Runx1,Stat1,Stat2,Stat3
shalek_GSE48968	PIDC	normalized	10000	mDC_KDUnion	23	Actb,Atf3,Cd14,Cebpb,Egr1,Egr2,Ets2,Hif1a,Irf1,Irf4,Jak2,Junb,Ly96,Myd88,Nfkb1,Rel,Rela,Relb,Runx1,Samsn1,Stat1,Stat2,Stat3
shalek_GSE48968	PIDC	normalized	50000	mDC_KDUnion	32	Actb,Ahr,Atf3,Cd14,Cebpb,Ddx10,Dock8,E2f4,Egr1,Egr2,Ets2,Hif1a,Irf1,Irf2,Irf4,Jak2,Junb,Ly96,Maff,Myd88,Nfkb1,Rel,Rela,Relb,Runx1,Samsn1,Sash1,Srpr,Stat1,Stat2,Stat3,Tipin
shalek_GSE48968	PIDC	normalized	5000	mDC_chipunion_KDUnion_intersect	19	Atf3,Cebpb,Egr1,Egr2,Ets2,Hif1a,Irf1,Irf2,Irf4,Junb,Maff,Nfkb1,Rel,Rela,Relb,Runx1,Stat1,Stat2,Stat3
shalek_GSE48968	PIDC	normalized	10000	mDC_chipunion_KDUnion_intersect	21	Ahr,Atf3,Cebpb,E2f4,Egr1,Egr2,Ets2,Hif1a,Irf1,Irf2,Irf4,Junb,Maff,Nfkb1,Rel,Rela,Relb,Runx1,Stat1,Stat2,Stat3
shalek_GSE48968	PIDC	normalized	50000	mDC_chipunion_KDUnion_intersect	21	Ahr,Atf3,Cebpb,E2f4,Egr1,Egr2,Ets2,Hif1a,Irf1,Irf2,Irf4,Junb,Maff,Nfkb1,Rel,Rela,Relb,Runx1,Stat1,Stat2,Stat3
jackson_GSE125162	PIDC	normalized	5000	hu	3	YDL048C,YER169W,YGL166W
jackson_GSE125162	PIDC	normalized	10000	hu	4	YDL048C,YER169W,YIL036W,YJL110C
jackson_GSE125162	PIDC	normalized	50000	hu	4	YDL048C,YGL073W,YIL036W,YPR054W
jackson_GSE125162	PIDC	normalized	5000	mac2	5	YDR253C,YEL009C,YJL089W,YKL109W,YNL309W
jackson_GSE125162	PIDC	normalized	10000	mac2	7	YDR253C,YDR421W,YEL009C,YIL131C,YKL109W,YLR256W,YNL309W
jackson_GSE125162	PIDC	normalized	50000	mac2	9	YBR049C,YDR253C,YEL009C,YER040W,YIL131C,YKL109W,YKL112W,YNL309W,YOR344C
jackson_GSE125162	PIDC	normalized	5000	yeastract_c3	10	YDR253C,YEL009C,YER111C,YFL021W,YIR033W,YKL062W,YKL109W,YKR034W,YMR280C,YOR028C
jackson_GSE125162	PIDC	normalized	10000	yeastract_c3	10	YDR216W,YDR253C,YEL009C,YFL021W,YIL131C,YIR033W,YKL062W,YKL109W,YKR034W,YMR280C
jackson_GSE125162	PIDC	normalized	50000	yeastract_c3	15	YBR049C,YDR146C,YDR216W,YDR253C,YEL009C,YER040W,YER111C,YIL131C,YKL062W,YKL109W,YKL112W,YKR034W,YLR131C,YMR280C,YNL068C
jackson_GSE125162	PIDC	normalized	5000	yeastract_t2	13	YDR043C,YDR146C,YDR253C,YEL009C,YER111C,YFL021W,YIR017C,YIR033W,YJL110C,YKL062W,YKL109W,YKR034W,YMR280C
jackson_GSE125162	PIDC	normalized	10000	yeastract_t2	15	YBL021C,YDR146C,YDR216W,YDR253C,YEL009C,YFL021W,YIL131C,YIR017C,YIR033W,YJL110C,YKL062W,YKL109W,YKR034W,YML007W,YMR280C
jackson_GSE125162	PIDC	normalized	50000	yeastract_t2	16	YBR049C,YDR146C,YDR216W,YDR253C,YEL009C,YER040W,YER111C,YIL131C,YIR017C,YKL062W,YKL109W,YKL112W,YKR034W,YLR131C,YMR280C,YNL068C
jackson_GSE125162	PIDC	normalized	5000	yeast_chipunion	9	YDR043C,YDR253C,YEL009C,YFL021W,YJL089W,YKL109W,YKL185W,YMR280C,YOR028C
jackson_GSE125162	PIDC	normalized	10000	yeast_chipunion	15	YBL021C,YDR043C,YDR216W,YDR253C,YEL009C,YER111C,YIR017C,YIR033W,YJL103C,YKL043W,YKL109W,YKL185W,YMR280C,YNL309W,YOR028C
jackson_GSE125162	PIDC	normalized	50000	yeast_chipunion	26	YBL021C,YBR049C,YDR043C,YDR146C,YDR216W,YDR253C,YDR259C,YEL009C,YER040W,YER111C,YIL131C,YIR017C,YIR018W,YJL103C,YJR060W,YKL043W,YKL109W,YKL112W,YKL185W,YLR256W,YMR070W,YMR280C,YNL068C,YNL309W,YOR028C,YPL133C
jackson_GSE125162	PIDC	normalized	5000	yeast_KDUnion	15	YDL020C,YDL048C,YDR096W,YDR253C,YEL009C,YER130C,YIL036W,YIL101C,YJL089W,YKL109W,YKL185W,YKR034W,YMR280C,YOR344C,YPR065W
jackson_GSE125162	PIDC	normalized	10000	yeast_KDUnion	17	YDL020C,YDL048C,YDR043C,YDR096W,YDR216W,YDR253C,YEL009C,YER169W,YGL166W,YIL036W,YIL101C,YJL089W,YKL062W,YKL109W,YKR034W,YMR280C,YPR065W
jackson_GSE125162	PIDC	normalized	50000	yeast_KDUnion	28	YDL020C,YDL048C,YDR043C,YDR096W,YDR123C,YDR146C,YDR216W,YDR253C,YDR463W,YEL009C,YGL166W,YGR063C,YGR067C,YIL036W,YIL101C,YIL131C,YIR017C,YKL032C,YKL062W,YKL109W,YKR034W,YLR176C,YML007W,YMR043W,YMR280C,YOR344C,YPL089C,YPR065W
jackson_GSE125162	PIDC	normalized	5000	yeast_chipunion_KDUnion_intersect	2	YDR043C,YKL109W
jackson_GSE125162	PIDC	normalized	10000	yeast_chipunion_KDUnion_intersect	7	YDR146C,YDR216W,YDR253C,YIL131C,YIR033W,YJL110C,YKL109W
jackson_GSE125162	PIDC	normalized	50000	yeast_chipunion_KDUnion_intersect	10	YDR146C,YDR216W,YDR253C,YER040W,YIL131C,YKL109W,YKL112W,YLR131C,YLR451W,YNL068C
gasch_GSE102475	SCENIC	normalized	5000	hu	0	NA
gasch_GSE102475	SCENIC	normalized	10000	hu	2	YGL073W,YOR028C
gasch_GSE102475	SCENIC	normalized	50000	hu	7	YGL073W,YIL036W,YIR033W,YLR403W,YNL216W,YOR028C,YPL075W
gasch_GSE102475	SCENIC	normalized	5000	mac2	2	YDR146C,YMR037C
gasch_GSE102475	SCENIC	normalized	10000	mac2	1	YMR037C
gasch_GSE102475	SCENIC	normalized	50000	mac2	3	YLR403W,YNL216W,YPR104C
gasch_GSE102475	SCENIC	normalized	5000	yeastract_c3	3	YDR146C,YMR037C,YNL216W
gasch_GSE102475	SCENIC	normalized	10000	yeastract_c3	4	YDR146C,YLR223C,YMR037C,YNL216W
gasch_GSE102475	SCENIC	normalized	50000	yeastract_c3	5	YLR223C,YML007W,YMR037C,YNL216W,YPR104C
gasch_GSE102475	SCENIC	normalized	5000	yeastract_t2	4	YDR146C,YLR223C,YMR037C,YNL216W
gasch_GSE102475	SCENIC	normalized	10000	yeastract_t2	4	YDR146C,YLR223C,YMR037C,YNL216W
gasch_GSE102475	SCENIC	normalized	50000	yeastract_t2	6	YER111C,YLR223C,YLR403W,YMR037C,YNL216W,YPR104C
gasch_GSE102475	SCENIC	normalized	5000	yeast_chipunion	2	YLR223C,YMR037C
